Entry	Entry Name	Gene Names (ordered locus)
Q31RM9	Q31RM9_SYNE7	Synpcc7942_0258
Q31RN0	Q31RN0_SYNE7	Synpcc7942_0257
Q31RN1	Q31RN1_SYNE7	Synpcc7942_0256
Q31RN2	Q31RN2_SYNE7	Synpcc7942_0255
Q31RN4	Q31RN4_SYNE7	Synpcc7942_0253
Q31RN5	Q31RN5_SYNE7	Synpcc7942_0252
Q31RN6	Q31RN6_SYNE7	Synpcc7942_0251
Q31RN7	Q31RN7_SYNE7	Synpcc7942_0250
Q31RN8	Q31RN8_SYNE7	Synpcc7942_0249
Q31RN9	Q31RN9_SYNE7	Synpcc7942_0248
Q31RP0	Q31RP0_SYNE7	Synpcc7942_0247
Q31RP1	Q31RP1_SYNE7	Synpcc7942_0246
Q31RP4	Q31RP4_SYNE7	Synpcc7942_0243
Q31RP5	Q31RP5_SYNE7	Synpcc7942_0242
Q31RP6	Q31RP6_SYNE7	Synpcc7942_0241
Q31RP9	Q31RP9_SYNE7	Synpcc7942_0238
Q31RQ0	Q31RQ0_SYNE7	Synpcc7942_0237
Q31RQ1	Q31RQ1_SYNE7	Synpcc7942_0236
Q31RQ2	Q31RQ2_SYNE7	Synpcc7942_0235
Q31RQ3	Q31RQ3_SYNE7	Synpcc7942_0234
Q31RQ4	Q31RQ4_SYNE7	Synpcc7942_0233
Q31RQ6	Q31RQ6_SYNE7	Synpcc7942_0231
Q31RQ7	Q31RQ7_SYNE7	Synpcc7942_0230
Q31RQ8	Q31RQ8_SYNE7	Synpcc7942_0229
Q31RQ9	Q31RQ9_SYNE7	Synpcc7942_0228
Q31RR4	Q31RR4_SYNE7	Synpcc7942_0223
Q31RR5	Q31RR5_SYNE7	Synpcc7942_0222
Q31RR7	Q31RR7_SYNE7	Synpcc7942_0220
Q31RR8	Q31RR8_SYNE7	Synpcc7942_0219
Q31RR9	Q31RR9_SYNE7	Synpcc7942_0218
Q31RS0	Q31RS0_SYNE7	Synpcc7942_0217
Q31RS1	Q31RS1_SYNE7	Synpcc7942_0216
Q31RS2	Q31RS2_SYNE7	Synpcc7942_0215
Q31RS3	Q31RS3_SYNE7	Synpcc7942_0214
Q31RS4	Q31RS4_SYNE7	Synpcc7942_0213
Q31RS7	Q31RS7_SYNE7	Synpcc7942_0210
Q31RS9	Q31RS9_SYNE7	Synpcc7942_0208
Q31RT0	Q31RT0_SYNE7	Synpcc7942_0207
Q31RT2	Q31RT2_SYNE7	Synpcc7942_0205
Q31RT3	Q31RT3_SYNE7	Synpcc7942_0204
Q31RT6	Q31RT6_SYNE7	Synpcc7942_0201
Q31RT7	Q31RT7_SYNE7	Synpcc7942_0200
Q31RT8	Q31RT8_SYNE7	Synpcc7942_0199
Q31RT9	Q31RT9_SYNE7	Synpcc7942_0198
Q31RU1	Q31RU1_SYNE7	Synpcc7942_0196
Q31RU2	Q31RU2_SYNE7	Synpcc7942_0195
Q31RU4	Q31RU4_SYNE7	Synpcc7942_0193
Q31RU5	Q31RU5_SYNE7	Synpcc7942_0192
Q31RU9	Q31RU9_SYNE7	Synpcc7942_0188
Q31RV0	Q31RV0_SYNE7	Synpcc7942_0187
Q31RV1	Q31RV1_SYNE7	Synpcc7942_0186
Q31RV2	Q31RV2_SYNE7	Synpcc7942_0185
Q31RV3	Q31RV3_SYNE7	Synpcc7942_0184
Q31RV4	Q31RV4_SYNE7	Synpcc7942_0183
Q31RV5	Q31RV5_SYNE7	Synpcc7942_0182
Q31RV6	Q31RV6_SYNE7	Synpcc7942_0181
Q31RV7	Q31RV7_SYNE7	Synpcc7942_0180
Q31RV8	Q31RV8_SYNE7	Synpcc7942_0179
Q31RV9	Q31RV9_SYNE7	Synpcc7942_0178
Q31RW0	Q31RW0_SYNE7	Synpcc7942_0177
Q31RW1	Q31RW1_SYNE7	Synpcc7942_0176
Q31RW2	Q31RW2_SYNE7	Synpcc7942_0175
Q31RW4	Q31RW4_SYNE7	Synpcc7942_0173
Q31RW5	Q31RW5_SYNE7	Synpcc7942_0172
Q31RW6	Q31RW6_SYNE7	Synpcc7942_0171
Q31RW7	Q31RW7_SYNE7	Synpcc7942_0170
Q31RW8	Q31RW8_SYNE7	Synpcc7942_0169
Q31RW9	Q31RW9_SYNE7	Synpcc7942_0168
Q31RX0	Q31RX0_SYNE7	Synpcc7942_0167
Q31RX1	Q31RX1_SYNE7	Synpcc7942_0166
Q31RX2	Q31RX2_SYNE7	Synpcc7942_0165
Q31RX4	Q31RX4_SYNE7	Synpcc7942_0163
Q31RX5	Q31RX5_SYNE7	Synpcc7942_0162
Q31RX6	Q31RX6_SYNE7	Synpcc7942_0161
Q31RX8	Q31RX8_SYNE7	Synpcc7942_0159
Q31RX9	Q31RX9_SYNE7	Synpcc7942_0158
Q31RY0	Q31RY0_SYNE7	Synpcc7942_0157
Q31RY2	Q31RY2_SYNE7	Synpcc7942_0155
Q31RY3	Q31RY3_SYNE7	Synpcc7942_0154
Q31RY4	Q31RY4_SYNE7	Synpcc7942_0153
Q31RY8	Q31RY8_SYNE7	Synpcc7942_0149
Q31RY9	Q31RY9_SYNE7	Synpcc7942_0148
Q31RZ0	Q31RZ0_SYNE7	Synpcc7942_0147
Q31RZ1	Q31RZ1_SYNE7	Synpcc7942_0146
Q31RZ2	Q31RZ2_SYNE7	Synpcc7942_0145
Q31RZ3	Q31RZ3_SYNE7	Synpcc7942_0144
Q31RZ7	Q31RZ7_SYNE7	Synpcc7942_0140
Q31RZ9	Q31RZ9_SYNE7	Synpcc7942_0138
Q31S01	Q31S01_SYNE7	Synpcc7942_0136
Q31S02	Q31S02_SYNE7	Synpcc7942_0135
Q31S03	Q31S03_SYNE7	Synpcc7942_0134
Q31S04	Q31S04_SYNE7	Synpcc7942_0133
Q31S05	Q31S05_SYNE7	Synpcc7942_0132
Q31S06	Q31S06_SYNE7	Synpcc7942_0131
Q31S07	Q31S07_SYNE7	Synpcc7942_0130
Q31S08	Q31S08_SYNE7	Synpcc7942_0129
Q31S09	Q31S09_SYNE7	Synpcc7942_0128
Q31S13	Q31S13_SYNE7	Synpcc7942_0124
Q31S14	Q31S14_SYNE7	Synpcc7942_0123
Q31S16	Q31S16_SYNE7	Synpcc7942_0121
Q31S17	Q31S17_SYNE7	Synpcc7942_0120
Q31S18	Q31S18_SYNE7	Synpcc7942_0119
Q31S20	Q31S20_SYNE7	Synpcc7942_0117
Q31S22	Q31S22_SYNE7	Synpcc7942_0115
Q31S23	Q31S23_SYNE7	Synpcc7942_0114
Q31S24	Q31S24_SYNE7	Synpcc7942_0113
Q31S26	Q31S26_SYNE7	Synpcc7942_0111
Q31S27	Q31S27_SYNE7	Synpcc7942_0110
Q31S28	Q31S28_SYNE7	Synpcc7942_0109
Q31S30	Q31S30_SYNE7	Synpcc7942_0107
Q31S33	Q31S33_SYNE7	Synpcc7942_0104
Q31S34	Q31S34_SYNE7	Synpcc7942_0103
Q31S35	Q31S35_SYNE7	Synpcc7942_0102
Q31S36	Q31S36_SYNE7	Synpcc7942_0101
Q31S37	Q31S37_SYNE7	Synpcc7942_0100
Q31S38	Q31S38_SYNE7	Synpcc7942_0099
Q31S40	Q31S40_SYNE7	Synpcc7942_0097
Q31S41	Q31S41_SYNE7	Synpcc7942_0096
Q31S43	Q31S43_SYNE7	Synpcc7942_0094
Q31S45	Q31S45_SYNE7	Synpcc7942_0092
Q31S46	Q31S46_SYNE7	Synpcc7942_0091
Q31S47	Q31S47_SYNE7	Synpcc7942_0090
Q31S48	Q31S48_SYNE7	Synpcc7942_0089
Q31S49	Q31S49_SYNE7	Synpcc7942_0088
Q31S50	Q31S50_SYNE7	Synpcc7942_0087
Q31S51	Q31S51_SYNE7	Synpcc7942_0086
Q31S52	Q31S52_SYNE7	Synpcc7942_0085
Q31S55	Q31S55_SYNE7	Synpcc7942_0082
Q31S56	Q31S56_SYNE7	Synpcc7942_0081
Q31S57	Q31S57_SYNE7	Synpcc7942_0080
Q31S58	Q31S58_SYNE7	Synpcc7942_0079
Q31S59	Q31S59_SYNE7	Synpcc7942_0078
Q31S60	Q31S60_SYNE7	Synpcc7942_0077
Q31S61	Q31S61_SYNE7	Synpcc7942_0076
Q31S62	Q31S62_SYNE7	Synpcc7942_0075
Q31S63	Q31S63_SYNE7	Synpcc7942_0074
Q31S65	Q31S65_SYNE7	Synpcc7942_0072
Q31S66	Q31S66_SYNE7	Synpcc7942_0071
Q31S67	Q31S67_SYNE7	Synpcc7942_0070
Q31S68	Q31S68_SYNE7	Synpcc7942_0069
Q31S69	Q31S69_SYNE7	Synpcc7942_0068
Q31S70	Q31S70_SYNE7	Synpcc7942_0067
Q31S71	Q31S71_SYNE7	Synpcc7942_0066
Q31S73	Q31S73_SYNE7	Synpcc7942_0064
Q31S74	Q31S74_SYNE7	Synpcc7942_0063
Q31S75	Q31S75_SYNE7	Synpcc7942_0062
Q31S76	Q31S76_SYNE7	Synpcc7942_0061
Q31S77	Q31S77_SYNE7	Synpcc7942_0060
Q31S78	Q31S78_SYNE7	Synpcc7942_0059
Q31S80	Q31S80_SYNE7	Synpcc7942_0057
Q31S81	Q31S81_SYNE7	Synpcc7942_0056
Q31S82	Q31S82_SYNE7	Synpcc7942_0055
Q31S84	Q31S84_SYNE7	Synpcc7942_0053
Q31S85	Q31S85_SYNE7	Synpcc7942_0052
Q31S86	Q31S86_SYNE7	Synpcc7942_0051
Q31S87	Q31S87_SYNE7	Synpcc7942_0050
Q31S88	Q31S88_SYNE7	Synpcc7942_0049
Q31S89	Q31S89_SYNE7	Synpcc7942_0048
Q31S90	Q31S90_SYNE7	Synpcc7942_0047
Q31S91	Q31S91_SYNE7	Synpcc7942_0046
Q31S92	Q31S92_SYNE7	Synpcc7942_0045
Q31S93	Q31S93_SYNE7	Synpcc7942_0044
Q31S94	Q31S94_SYNE7	Synpcc7942_0043
Q31S96	Q31S96_SYNE7	Synpcc7942_0041
Q31S99	Q31S99_SYNE7	Synpcc7942_0038
Q31SA0	Q31SA0_SYNE7	Synpcc7942_0037
Q31SA1	Q31SA1_SYNE7	Synpcc7942_0036
Q31SA2	Q31SA2_SYNE7	Synpcc7942_0035
Q31SA3	Q31SA3_SYNE7	Synpcc7942_0034
Q31SA4	Q31SA4_SYNE7	Synpcc7942_0033
Q31SA5	Q31SA5_SYNE7	Synpcc7942_0032
Q31SA8	Q31SA8_SYNE7	Synpcc7942_0029
Q31SA9	Q31SA9_SYNE7	Synpcc7942_0028
Q31SB0	Q31SB0_SYNE7	Synpcc7942_0027
Q31SB1	Q31SB1_SYNE7	Synpcc7942_0026
Q31SB2	Q31SB2_SYNE7	Synpcc7942_0025
Q31SB3	Q31SB3_SYNE7	Synpcc7942_0024
Q31SB5	Q31SB5_SYNE7	Synpcc7942_0022
Q31SB6	Q31SB6_SYNE7	Synpcc7942_0021
Q31SB7	Q31SB7_SYNE7	Synpcc7942_0020
Q31SC0	Q31SC0_SYNE7	Synpcc7942_0017
Q31SC1	Q31SC1_SYNE7	Synpcc7942_0016
Q31SC3	Q31SC3_SYNE7	Synpcc7942_0014
Q31SC4	Q31SC4_SYNE7	Synpcc7942_0013
Q31SC6	Q31SC6_SYNE7	Synpcc7942_0011
Q31SC7	Q31SC7_SYNE7	Synpcc7942_0010
Q31SC9	Q31SC9_SYNE7	Synpcc7942_0008
Q31SD0	Q31SD0_SYNE7	Synpcc7942_0007
Q31SD1	Q31SD1_SYNE7	Synpcc7942_0006
Q31SD2	Q31SD2_SYNE7	Synpcc7942_0005
Q31SD5	Q31SD5_SYNE7	Synpcc7942_0002
Q53570	Q53570_SYNE7	
Q53571	Q53571_SYNE7	
Q53572	Q53572_SYNE7	
Q53573	Q53573_SYNE7	
Q53574	Q53574_SYNE7	
Q53575	Q53575_SYNE7	
Q53576	Q53576_SYNE7	
Q53577	Q53577_SYNE7	
Q54704	Q54704_SYNE7	Synpcc7942_2498
Q54705	Q54705_SYNE7	Synpcc7942_2499
Q54709	OPCA_SYNE7	Synpcc7942_2333
Q54729	Q54729_SYNE7	
Q54730	Q54730_SYNE7	
Q54731	Q54731_SYNE7	Synpcc7942_0084
Q54732	Q54732_SYNE7	Synpcc7942_0083
Q54733	Q54733_SYNE7	
Q54734	Q54734_SYNE7	Synpcc7942_0578
Q54756	Q54756_SYNE7	Synpcc7942_1380
Q54758	Q54758_SYNE7	
Q54759	Q54759_SYNE7	
Q54763	Q54763_SYNE7	Synpcc7942_2562
Q54767	Q54767_SYNE7	Synpcc7942_1596
Q54768	Q54768_SYNE7	
Q54770	Q54770_SYNE7	
Q54771	Q54771_SYNE7	Synpcc7942_1949
Q54772	Q54772_SYNE7	Synpcc7942_1951
Q54773	Q54773_SYNE7	Synpcc7942_1952
Q54777	Q54777_SYNE7	Synpcc7942_1957
Q54778	Q54778_SYNE7	
Q54976	Q54976_SYNE7	
Q55040	Q55040_SYNE7	
Q55236	Q55236_SYNE7	
Q55237	Q55237_SYNE7	
Q55283	Q55283_SYNE7	Synpcc7942_1241
Q55319	Q55319_SYNE7	
Q55321	Q55321_SYNE7	
Q57311	Q57311_SYNE7	Synpcc7942_1429
Q57546	Q57546_SYNE7	
Q6BBK3	Q6BBK3_SYNE7	Synpcc7942_0361
Q6UP27	Q6UP27_SYNE7	
Q6VYY4	Q6VYY4_SYNE7	Synpcc7942_0546
Q769G1	Q769G1_SYNE7	
Q769G2	Q769G2_SYNE7	
Q769G3	Q769G3_SYNE7	
Q79F69	Q79F69_SYNE7	
Q79PE8	Q79PE8_SYNE7	Synpcc7942_1210
Q79PE9	Q79PE9_SYNE7	Synpcc7942_1211
Q79PF0	Q79PF0_SYNE7	Synpcc7942_1212
Q79PF3	Q79PF3_SYNE7	Synpcc7942_1215
Q79PF9	Q79PF9_SYNE7	Synpcc7942_1221
Q79PG0	Q79PG0_SYNE7	Synpcc7942_1571
Q79PG5	Q79PG5_SYNE7	Synpcc7942_1590
Q7BW12	Q7BW12_SYNE7	
Q7BW13	Q7BW13_SYNE7	Synpcc7942_2106
Q7DL67	Q7DL67_SYNE7	
Q7X386	Q7X386_SYNE7	Synpcc7942_2061
Q84FM5	Q84FM5_SYNE7	
Q8GA99	Q8GA99_SYNE7	
Q8GAA1	Q8GAA1_SYNE7	
Q8GAA4	Q8GAA4_SYNE7	Synpcc7942_0444
Q8GAA5	Q8GAA5_SYNE7	Synpcc7942_0445
Q8GIR5	Q8GIR5_SYNE7	
Q8GIR6	Q8GIR6_SYNE7	
Q8GIR9	Q8GIR9_SYNE7	Synpcc7942_2473
Q8GIS0	Q8GIS0_SYNE7	Synpcc7942_2474
Q8GIS2	Q8GIS2_SYNE7	
Q8GIS3	Q8GIS3_SYNE7	Synpcc7942_2477
Q8GIS4	Q8GIS4_SYNE7	Synpcc7942_2478
Q8GIS5	Q8GIS5_SYNE7	
Q8GIS6	Q8GIS6_SYNE7	Synpcc7942_2480
Q8GIS7	Q8GIS7_SYNE7	Synpcc7942_2481
Q8GIS8	Q8GIS8_SYNE7	Synpcc7942_2482
Q8GIS9	Q8GIS9_SYNE7	
Q8GIT0	Q8GIT0_SYNE7	Synpcc7942_2484
Q8GIT1	Q8GIT1_SYNE7	Synpcc7942_2485
Q8GIT2	Q8GIT2_SYNE7	Synpcc7942_2486
Q8GIT4	Q8GIT4_SYNE7	
Q8GIT5	Q8GIT5_SYNE7	
Q8GIT8	Q8GIT8_SYNE7	
Q8GIT9	Q8GIT9_SYNE7	
Q8GIU0	Q8GIU0_SYNE7	Synpcc7942_2493
Q8GIU1	Q8GIU1_SYNE7	Synpcc7942_2494
Q8GJK3	Q8GJK3_SYNE7	
Q8GJK4	Q8GJK4_SYNE7	Synpcc7942_1812
Q8GJK5	Q8GJK5_SYNE7	
Q8GJK6	Q8GJK6_SYNE7	
Q8GJK8	Q8GJK8_SYNE7	
Q8GJK9	Q8GJK9_SYNE7	
Q8GJL0	Q8GJL0_SYNE7	Synpcc7942_1819
Q8GJL1	Q8GJL1_SYNE7	
Q8GJL2	Q8GJL2_SYNE7	
Q8GJL3	Q8GJL3_SYNE7	Synpcc7942_1821
Q8GJL4	Q8GJL4_SYNE7	
Q8GJL5	Q8GJL5_SYNE7	Synpcc7942_1824
Q8GJL7	Q8GJL7_SYNE7	
Q8GJL8	Q8GJL8_SYNE7	
Q8GJL9	Q8GJL9_SYNE7	Synpcc7942_1828
Q8GJM1	Q8GJM1_SYNE7	
Q8GJM2	Q8GJM2_SYNE7	
Q8GJM3	Q8GJM3_SYNE7	
Q8GJM4	Q8GJM4_SYNE7	
Q8GJM7	Q8GJM7_SYNE7	Synpcc7942_1835
Q8GJM8	Q8GJM8_SYNE7	
Q8GJM9	Q8GJM9_SYNE7	
Q8GJN1	Q8GJN1_SYNE7	
Q8GJN2	Q8GJN2_SYNE7	
Q8GJN5	Q8GJN5_SYNE7	
Q8GJN7	Q8GJN7_SYNE7	Synpcc7942_1845
Q8GJN8	Q8GJN8_SYNE7	
Q8GMQ0	Q8GMQ0_SYNE7	
Q8GMQ1	Q8GMQ1_SYNE7	
Q8GMQ2	Q8GMQ2_SYNE7	Synpcc7942_0425
Q8GMQ3	Q8GMQ3_SYNE7	Synpcc7942_0426
Q8GMQ4	Q8GMQ4_SYNE7	Synpcc7942_0427
Q8GMQ5	Q8GMQ5_SYNE7	Synpcc7942_0433
Q8GMQ6	Q8GMQ6_SYNE7	Synpcc7942_0434
Q8GMQ7	Q8GMQ7_SYNE7	
Q8GMQ8	Q8GMQ8_SYNE7	Synpcc7942_0436
Q8GMQ9	Q8GMQ9_SYNE7	Synpcc7942_0437
Q8GMR0	Q8GMR0_SYNE7	
Q8GMR1	Q8GMR1_SYNE7	
Q8GMR2	Q8GMR2_SYNE7	
Q8GMR4	Q8GMR4_SYNE7	Synpcc7942_0443
Q8GMR8	Q8GMR8_SYNE7	Synpcc7942_0450
Q8GMR9	Q8GMR9_SYNE7	Synpcc7942_0451
Q8GMS0	Q8GMS0_SYNE7	
Q8GMS1	Q8GMS1_SYNE7	
Q8GMS3	Q8GMS3_SYNE7	Synpcc7942_0457
Q8GMS6	Q8GMS6_SYNE7	Synpcc7942_0460
Q8GMS7	Q8GMS7_SYNE7	Synpcc7942_0461
Q8GMS8	Q8GMS8_SYNE7	
Q8GMS9	Q8GMS9_SYNE7	
Q8GMT1	Q8GMT1_SYNE7	
Q8GMT3	Q8GMT3_SYNE7	Synpcc7942_0467
Q8GMT5	Q8GMT5_SYNE7	
Q8KJR2	Q8KJR2_SYNE7	
Q8KJR3	Q8KJR3_SYNE7	
Q8KPN9	Q8KPN9_SYNE7	
Q8KPP8	Q8KPP8_SYNE7	
Q8KPP9	Q8KPP9_SYNE7	
Q8KPQ1	Q8KPQ1_SYNE7	
Q8KPQ2	Q8KPQ2_SYNE7	Synpcc7942_1185
Q8KPQ3	Q8KPQ3_SYNE7	
Q8KPQ4	Q8KPQ4_SYNE7	
Q8KPQ5	Q8KPQ5_SYNE7	Synpcc7942_1188
Q8KPQ8	Q8KPQ8_SYNE7	
Q8KPQ9	Q8KPQ9_SYNE7	
Q8KPR1	Q8KPR1_SYNE7	
Q8KPR2	Q8KPR2_SYNE7	Synpcc7942_1196
Q8KPR3	Q8KPR3_SYNE7	
Q8KPR6	Q8KPR6_SYNE7	
Q8KPR7	Q8KPR7_SYNE7	
Q8KPR8	Q8KPR8_SYNE7	Synpcc7942_1201
Q8KPR9	Q8KPR9_SYNE7	
Q8KPS0	Q8KPS0_SYNE7	
Q8KPS1	Q8KPS1_SYNE7	
Q8KPS2	Q8KPS2_SYNE7	
Q8KPS3	Q8KPS3_SYNE7	Synpcc7942_1206
Q8KPS4	Q8KPS4_SYNE7	Synpcc7942_1207
Q8KPS5	Q8KPS5_SYNE7	
Q8KPS6	Q8KPS6_SYNE7	Synpcc7942_1209
Q8KPS7	Q8KPS7_SYNE7	Synpcc7942_1223
Q8KPS8	Q8KPS8_SYNE7	
Q8KPT0	Q8KPT0_SYNE7	
Q8KPT1	Q8KPT1_SYNE7	
Q8KPT3	Q8KPT3_SYNE7	
Q8KPT5	Q8KPT5_SYNE7	
Q8KPT6	Q8KPT6_SYNE7	
Q8KPT7	Q8KPT7_SYNE7	Synpcc7942_1587
Q8KPU1	Q8KPU1_SYNE7	
Q8KPU3	Q8KPU3_SYNE7	Synpcc7942_1581
Q8KPU4	Q8KPU4_SYNE7	
Q8KPU5	Q8KPU5_SYNE7	
Q8KPU6	Q8KPU6_SYNE7	
Q8KPV0	Q8KPV0_SYNE7	Synpcc7942_1576
Q8KPV1	Q8KPV1_SYNE7	Synpcc7942_1575
Q8KPV2	Q8KPV2_SYNE7	
Q8KPV3	Q8KPV3_SYNE7	Synpcc7942_1573
Q8KPV4	Q8KPV4_SYNE7	
Q8KPV6	Q8KPV6_SYNE7	
Q8KUT2	Q8KUT2_SYNE7	
Q8KUT3	Q8KUT3_SYNE7	Synpcc7942_B2655
Q8KUT4	Q8KUT4_SYNE7	
Q8KUT5	Q8KUT5_SYNE7	Synpcc7942_B2631
Q8KUU1	Q8KUU1_SYNE7	Synpcc7942_B2619
Q8KUU2	Q8KUU2_SYNE7	Synpcc7942_B2618
Q8KUU3	Q8KUU3_SYNE7	Synpcc7942_B2617
Q8KUU4	Q8KUU4_SYNE7	Synpcc7942_B2616
Q8KUU6	Q8KUU6_SYNE7	Synpcc7942_B2654
Q8KUU7	Q8KUU7_SYNE7	Synpcc7942_B2648
Q8KUU8	Q8KUU8_SYNE7	Synpcc7942_B2637
Q8KUU9	Q8KUU9_SYNE7	Synpcc7942_B2626
Q8KUV0	Q8KUV0_SYNE7	Synpcc7942_B2615
Q8KUV1	Q8KUV1_SYNE7	Synpcc7942_B2653
Q8KUV3	Q8KUV3_SYNE7	
Q8KUV4	Q8KUV4_SYNE7	
Q8KUV5	Q8KUV5_SYNE7	Synpcc7942_B2650
Q8KUV6	Q8KUV6_SYNE7	Synpcc7942_B2647
Q8KUV7	Q8KUV7_SYNE7	Synpcc7942_B2643
Q8KUV8	Q8KUV8_SYNE7	
Q8KUV9	Q8KUV9_SYNE7	Synpcc7942_B2640
Q8KUW0	Q8KUW0_SYNE7	
Q8KUW1	Q8KUW1_SYNE7	Synpcc7942_B2639
Q8KUW2	Q8KUW2_SYNE7	Synpcc7942_B2638
Q8KUW3	Q8KUW3_SYNE7	
Q8KUW4	Q8KUW4_SYNE7	
Q8KUW5	Q8KUW5_SYNE7	Synpcc7942_B2636
Q8KUW6	Q8KUW6_SYNE7	
Q8KUW7	Q8KUW7_SYNE7	Synpcc7942_B2635
Q8KUW8	Q8KUW8_SYNE7	
Q8KUW9	Q8KUW9_SYNE7	
Q8KUX0	Q8KUX0_SYNE7	Synpcc7942_B2657
Q8KUX3	Q8KUX3_SYNE7	Synpcc7942_B2656
Q8KUX4	Q8KUX4_SYNE7	Synpcc7942_B2633
Q8L1E4	Q8L1E4_SYNE7	Synpcc7942_2394
Q8VPU8	Q8VPU8_SYNE7	Synpcc7942_0610
Q8VPV1	Q8VPV1_SYNE7	
Q8VPV2	Q8VPV2_SYNE7	Synpcc7942_0307
Q8VPV3	Q8VPV3_SYNE7	Synpcc7942_0308
Q8VPV5	Q8VPV5_SYNE7	
Q8VPV6	Q8VPV6_SYNE7	Synpcc7942_2094
Q8VPV7	Q8VPV7_SYNE7	Synpcc7942_2093
Q935X0	Q935X0_SYNE7	Synpcc7942_2496
Q935X1	Q935X1_SYNE7	
Q935X3	Q935X3_SYNE7	
Q935X5	Q935X5_SYNE7	
Q935X6	Q935X6_SYNE7	Synpcc7942_2505
Q935X8	Q935X8_SYNE7	Synpcc7942_2508
Q935X9	Q935X9_SYNE7	
Q935Y0	Q935Y0_SYNE7	Synpcc7942_2510
Q935Y1	Q935Y1_SYNE7	Synpcc7942_2511
Q935Y3	Q935Y3_SYNE7	
Q935Y6	Q935Y6_SYNE7	
Q935Y8	Q935Y8_SYNE7	
Q935Y9	Q935Y9_SYNE7	
Q935Z0	Q935Z0_SYNE7	
Q935Z1	Q935Z1_SYNE7	Synpcc7942_2521
Q93A72	Q93A72_SYNE7	
Q93AJ9	Q93AJ9_SYNE7	
Q93AK0	Q93AK0_SYNE7	Synpcc7942_1943
Q93EY3	Q93EY3_SYNE7	
Q93RM2	Q93RM2_SYNE7	
Q99QJ5	Q99QJ5_SYNE7	Synpcc7942_1980
Q9ALA6	Q9ALA6_SYNE7	Synpcc7942_1979
Q9KHA8	Q9KHA8_SYNE7	Synpcc7942_1607
Q9KHM5	Q9KHM5_SYNE7	
Q9R6U1	Q9R6U1_SYNE7	Synpcc7942_0579
Q9R6V0	Q9R6V0_SYNE7	Synpcc7942_B2630
Q9R6V1	Q9R6V1_SYNE7	Synpcc7942_B2629
Q9R6V2	Q9R6V2_SYNE7	Synpcc7942_B2628
Q9R6V3	Q9R6V3_SYNE7	Synpcc7942_B2627
Q9R6V4	Q9R6V4_SYNE7	Synpcc7942_B2625
Q9R6V5	Q9R6V5_SYNE7	Synpcc7942_B2624
Q9WWJ7	Q9WWJ7_SYNE7	
Q9WWJ8	Q9WWJ8_SYNE7	
Q9WWQ0	Q9WWQ0_SYNE7	Synpcc7942_1168
Q9Z3F7	Q9Z3F7_SYNE7	
Q9Z3G2	Q9Z3G2_SYNE7	Synpcc7942_1478
Q9Z3G5	Q9Z3G5_SYNE7	Synpcc7942_1823
V6BE50	V6BE50_SYNE7	
